Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Organism part]	Term Source REF	Term Accession Number	Characteristics[Variant]	Term Source REF	Term Accession Number	Characteristics[Sample type]	Term Source REF	Term Accession Number	Protocol REF	Sample Name	Factor Value[Experiment]	Term Source REF	Term Accession Number	Factor Value[LTP]	Term Source REF	Term Accession Number
161221_MLH_EMV_SCP2D1_neg_G08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_neg_G08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_neg_G09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_neg_G09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_neg_G10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_neg_G10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_neg_G11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_neg_G11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_neg_G12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_neg_G12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161221_MLH_EMV_SCP2D1_pos_G12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161221_MLH_EMV_SCP2D1_pos_G12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	SCP2D1		
161222_MLH_EMV_STARD4_extracted_SEC_buffer_neg_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_extracted_SEC_buffer_neg_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_extracted_SEC_buffer_pos_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_extracted_SEC_buffer_pos_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_neg_A12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_neg_A12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD4_pos_A12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD4_pos_A12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD4		
161222_MLH_EMV_STARD6_extracted_SEC_buffer_neg_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_extracted_SEC_buffer_neg_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_extracted_SEC_buffer_pos_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_extracted_SEC_buffer_pos_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_neg_C12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_neg_C12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C09	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C09	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C10	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C10	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C11	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C11	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161222_MLH_EMV_STARD6_pos_C12	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161222_MLH_EMV_STARD6_pos_C12	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	STARD6		
161223_MLH_EMV_TTPA_extracted_SEC_buffer_neg_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_extracted_SEC_buffer_neg_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_extracted_SEC_buffer_pos_01	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_extracted_SEC_buffer_pos_01	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_neg_E04	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_neg_E04	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_neg_E05	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_neg_E05	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_neg_E06	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_neg_E06	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_neg_E07	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_neg_E07	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
161223_MLH_EMV_TTPA_neg_E08	Homo sapiens	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_9606	HEK-293 cell	BTO	http://purl.obolibrary.org/obo/BTO_0000007	Liposome	NCIT	http://purl.obolibrary.org/obo/NCIT_C18208	experimental sample	CHMO	http://purl.obolibrary.org/obo/CHMO_0002746	Sample collection	161223_MLH_EMV_TTPA_neg_E08	In Vitro	NCIT	http://purl.obolibrary.org/obo/NCIT_C15263	TTPA		
