datetime,label,additional_layers,pocket_attention,exclusion_set,number_of_parameters,third_layers_in_mlps,cross_attention,bilinear_fusion,adversarial_grl,adv_weight,adv_lambda,adv_deep,adv_lipid,adv_protein,adv_lambda_ramp,adv_lambda_ramp_by_fit,dann_family,dann_weight,dann_lambda,dann_class_conditional,dann_lambda_ramp,dann_lambda_ramp_by_fit,chem_prior,chem_neighbours,lipid_propensity_weight,chem_adversary,chem_weight,chem_lambda,chem_lambda_ramp,chem_lambda_ramp_by_fit,pocket_compat_prior,compatibility_input,compatibility_split_input,compat_input_parts,compat_extent_bins,pair_descriptors,pair_descriptor_pocket_shares,pair_descriptor_pocket_shares_split,pair_descriptor_pocket_shares_coarse,pair_descriptor_extent,pair_descriptor_occupancy,pair_descriptor_flatten,pair_descriptors_only,descriptors_head,two_pair_descriptors_paths,good_descriptors,bad_descriptors,descriptors_in_protein_lipid,no_embeddings,no_protein_geometry,lipid_path_handicap,lipid_path_weight,lipid_path_weight_ramp_epochs,balanced_lipid_classes,fast_attention,protein_self_attention,lipid_self_attention,mlp_in_place_of_sa,double_attention,single_gat_layer,geometric_transformer,geometric_ipa_chunk_size,transformer_conv,gine_conv,protein_gine_residual,attention_residual_gates,protein_gat_residual,structured_sparsity,sparsity_mode,sparsity_lambda,target_sparsity,sparsity_gate_ffn,sparsity_gate_heads,sparsity_gate_blocks,sparsity_gate_third_layer,sparsity_gate_cross_attention,gate_all_mlp_hidden,gate_all_mlp_layers,no_ffns,mlp_widths,bilevel,bilevel_dropout,bilevel_lr,concrete_dropout_reg,concrete_dropout_weight_reg,protein_disable_pre_sa_mlp,protein_disable_post_sa_mlp,lipid_disable_post_sa_mlp,protein_gat_graph_norm,protein_output_graph_norm,lipid_gat_graph_norm,lipid_output_graph_norm,m,final_m,dropout,final_dropout,lr,weight_decay,hiddim,ep,checkpoint_window,seed,excluded_groups,double_coldsplit,mixed_coldsplit,lipid_coldsplit,coldsplit_share,excluded_subgroups,balance_excluded_group_negatives,balance_negatives_by_family,balanced_proteins,balanced_batches,negatives_per_positive,hard_negative_mining,hard_negative_share,test_group,cold_split,lipid_only,protein_only,batch,num_workers,lipid_fragments_treatment,protein_pooling,lipid_concat,lipid_random_choice,lipid_fragments_mask,lipid_first_fragment_only,eval_average_candidates,eval_candidates_per_pair,lipid_isomers,lipid_graph_isomers,ordinary_prot_pooling,prot_attention_pos_bias,prot_pooling_by_pockets,prot_pos_bias_per_head,attention_by_pockets,pocket_attention_sites,pocket_attention_self,pocket_attention_cross,protein_pockets_only,protein_residue_subsample,proteinmpnn_replace_esm3,proteinmpnn_embedding_dim,esmif1_replace_esm3,esmif1_embedding_dim,saprot_replace_esm3,saprot_embedding_dim,protein_extra_node_features,pocket_descriptors,pocket_descriptor_count,pocket_descriptors_family_neutral,protein_node_feature_count,bidirectional_edges,tanimoto_weight,class_weights,protein_group_weight,protein_class_weight,protein_class_sqrt_weight,protein_balance_weight,grab_loss,pu_loss,disable_early_stopping,testmode,pu_rho,pu_unlabeled_positive_fraction,pu_beta,pu_gamma,pu_tau,pu_loss_cap,focal_loss,focal_gamma,logit_adjustment,logit_adjustment_tau,type_opt,plmon,plm_sequential_compression,plm_compression_dim,plm_compression_dims,buryon,loss_type,rank_within_protein,pool_type,attention_pooling,attention_pooling_pocket_bias,swe_pooling,swe_reference_points,swe_freeze_reference,use_esm3_v2_embeddings,rnabang_replace_esm3,rnabang_full_protein_encoder,rnabang_with_esm3,rnabang_residual_with_esm3,rnabang_frozen_node_adapter,rnabang_residue_type_embedding,rnabang_edge_current,rnabang_edge_topk_by_area,rnabang_edge_deepsets,rnabang_edge_pna,rnabang_edge_quantiles,rnabang_edge_set_transformer,rnabang_embedding_dim,act_fn,HEADS,lr_warmup_cosine,lr_warmup_epochs,lr_min_factor,swa,swa_start_frac,swa_lr,save_checkpoint,save_model,save_dynamics,save_model_in_dynamics,training_duration_sec,epochs_completed,checkpoint_epoch,checkpoint_valid_balanced_accuracy,checkpoint_valid_sensitivity,checkpoint_valid_specificity,checkpoint_train_sensitivity,checkpoint_train_specificity,checkpoint_rolling_valid_balanced_accuracy,max_valid_balanced_accuracy_epoch,max_valid_balanced_accuracy,best_valid_F1,final_train_balanced_accuracy,final_valid_balanced_accuracy,checkpoint_to_final_drop,mean_valid_balanced_accuracy,auc_valid_balanced_accuracy,valid_balanced_accuracy_std,min_train_loss,final_train_loss,min_valid_loss,final_valid_loss,train_loss_reduction,valid_loss_reduction,epochs_to_checkpoint,epochs_since_checkpoint,mean_train_valid_gap,max_train_valid_gap,overfitting_onset_epoch,overfitting_epochs,nan_epoch_count,collapse_epoch_count,converged,run_status,training_sec_per_epoch,time_to_checkpoint_sec,max_valid_epoch_F1,max_valid_epoch_loss,max_valid_epoch_sensitivity,max_valid_epoch_specificity,max_valid_epoch_train_valid_gap,max_valid_epoch_centered_window_balanced_accuracy_mean,top5_valid_balanced_accuracy_mean,peak_width_001,last10_valid_balanced_accuracy_mean,last10_valid_balanced_accuracy_std,post_best_balanced_accuracy_slope,valid_balanced_accuracy_oscillation,max_valid_epoch_min_class_recall,max_valid_epoch_class_recall_gap,max_valid_epoch_gmean_recall,collapse_fraction,discovered_widths,discovered_dropout,total,real_positive,real_negative,label_positive_fraction,predicted_positive,predicted_negative,prediction_positive_fraction,TP,FP,TN,FN,accuracy,sensitivity,precision,specificity,IoU,FAR,F1,balanced_accuracy,loss,tb_status,tb_train_points,tb_valid_points,tb_train_last_accuracy,tb_train_last_balanced_accuracy,tb_train_last_F1,tb_train_last_loss,tb_valid_last_accuracy,tb_valid_last_balanced_accuracy,tb_valid_last_F1,tb_valid_last_loss,tb_valid_best_balanced_accuracy,tb_valid_min_loss,tb_last_balanced_accuracy_gap,warnings
2026-08-19 15:09:56,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_GLTP,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""GLTP""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,737.215015,120,1,0.500000,,,,,0.500000,1,0.500000,0.673267,0.495587,0.500000,0.000000,0.500000,0.500000,0.000000,0.691996,0.693224,0.693059,0.693139,0.000178,0.000065,1,119,0.000607,0.044166,,0,0,120,1,complete,6.143458,6.143458,0.000000,0.693205,0.000000,1.000000,0.009062,0.500000,0.500000,120,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,67,33,34,0.492537,0,67,0.000000,0,0,34,33,0.507463,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.692877,ok,120,120,0.520414,0.495587,0.370091,0.693224,0.507463,0.500000,0.673267,0.693139,0.500000,0.693059,-0.004413,"undefined:overfitting_onset_epoch,precision,pu_unlabeled_positive_fraction,swa_lr,target_sparsity;constant_negative"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_CRAL-TRIO,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""CRAL-TRIO""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,679.748486,120,12,0.504085,,,,,0.500817,12,0.504085,0.653846,0.478298,0.500000,0.004085,0.500034,0.500034,0.000371,0.692419,0.693357,0.692888,0.693177,0.000049,-0.000273,12,108,0.000559,0.042801,13,1,0,119,1,complete,5.664571,67.974849,0.042553,0.693133,0.022059,0.986111,-0.038561,0.500817,0.500817,120,0.500000,0.000000,-0.000002,0.000069,0.022059,0.964052,0.147487,0.991667,,,281,148,133,0.526690,7,274,0.024911,1,6,127,147,0.455516,0.006757,0.142857,0.954887,0.006494,0.045113,0.012903,0.480822,0.693141,ok,120,120,0.471820,0.478298,0.392593,0.693357,0.485714,0.500000,0.653846,0.693177,0.504085,0.692888,-0.021702,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_GLTP,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,0,"[""GLTP""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,736.641485,120,1,0.500000,,,,,0.500000,1,0.500000,0.673267,0.508061,0.500000,0.000000,0.500000,0.500000,0.000000,0.692892,0.693184,0.693032,0.693155,-0.000107,0.000271,1,119,0.000992,0.035909,,0,0,120,1,complete,6.138679,6.138679,0.000000,0.693426,0.000000,1.000000,-0.003034,0.500000,0.500000,120,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,67,33,34,0.492537,0,67,0.000000,0,0,34,33,0.507463,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.692998,ok,120,120,0.564692,0.508061,0.341166,0.693184,0.492537,0.500000,0.000000,0.693155,0.500000,0.693032,0.008061,"undefined:overfitting_onset_epoch,precision,pu_unlabeled_positive_fraction,swa_lr,target_sparsity;constant_negative"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_START,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,0,"[""START""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,693.388148,120,8,0.495122,,,,,0.504826,6,0.529007,0.578475,0.532107,0.500000,-0.004878,0.500141,0.500142,0.002761,0.692544,0.693087,0.690588,0.693059,0.000547,-0.000927,8,112,0.000296,0.040311,8,1,0,117,1,complete,5.778235,46.225877,0.578475,0.693170,0.921429,0.136585,-0.004048,0.504826,0.505801,1,0.500000,0.000000,-0.000011,0.000691,0.136585,0.784843,0.354759,0.975000,,,345,140,205,0.405797,7,338,0.020290,3,4,201,137,0.591304,0.021429,0.428571,0.980488,0.020833,0.019512,0.040816,0.500958,0.693094,ok,120,120,0.566206,0.532107,0.400000,0.693087,0.594203,0.500000,0.000000,0.693059,0.529007,0.690588,0.032107,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_START,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""START""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,693.188307,120,2,0.528585,,,,,0.514293,14,0.561198,0.566327,0.493728,0.500000,0.028585,0.500017,0.500017,0.010112,0.692561,0.693207,0.689941,0.693022,0.000215,-0.001297,2,118,-0.001749,0.063949,15,1,0,117,1,complete,5.776569,11.553138,0.566327,0.693147,0.816176,0.306220,-0.057380,0.512240,0.517957,1,0.500000,0.000000,-0.000032,0.002985,0.306220,0.509956,0.499930,0.975000,,,345,144,201,0.417391,287,58,0.831884,123,164,37,21,0.463768,0.854167,0.428571,0.184080,0.399351,0.815920,0.570766,0.519123,0.693250,ok,120,120,0.537774,0.493728,0.343714,0.693207,0.605797,0.500000,0.000000,0.693022,0.561198,0.689941,-0.006272,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_lipocalin,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,0,"[""lipocalin""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,706.575394,120,1,0.500000,,,,,0.500000,1,0.500000,0.569492,0.503887,0.500000,0.000000,0.500000,0.500000,0.000000,0.692279,0.693151,0.691374,0.693039,0.000164,-0.000155,1,119,0.000193,0.042141,,0,0,120,1,complete,5.888128,5.888128,0.000000,0.692884,0.000000,1.000000,-0.001261,0.500000,0.500000,120,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,423,163,260,0.385343,0,423,0.000000,0,0,260,163,0.614657,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.692890,ok,120,120,0.569307,0.503887,0.322078,0.693151,0.601896,0.500000,0.000000,0.693039,0.500000,0.691374,0.003887,"undefined:overfitting_onset_epoch,precision,pu_unlabeled_positive_fraction,swa_lr,target_sparsity;constant_negative;class_imbalance>=1.5"
2026-08-19 15:09:57,bbp_dcs_smd_fa_protein_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_lipocalin,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""lipocalin""]",1,0,,0.7,[],0,0,1,1,2,,,,0,0,1,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,0,0,707.036813,120,1,0.500000,,,,,0.500000,1,0.500000,0.552316,0.476935,0.500000,0.000000,0.500000,0.500000,0.000000,0.692684,0.693205,0.689577,0.693301,0.000625,-0.000649,1,119,-0.000703,0.034754,,0,0,120,1,complete,5.891973,5.891973,0.000000,0.692652,0.000000,1.000000,0.002550,0.500000,0.500000,120,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,,,423,170,253,0.401891,0,423,0.000000,0,0,253,170,0.598109,0.000000,,1.000000,0.000000,0.000000,0.000000,0.500000,0.692774,ok,120,120,0.482673,0.476935,0.373626,0.693205,0.381517,0.500000,0.552316,0.693301,0.500000,0.689577,-0.023065,"undefined:overfitting_onset_epoch,precision,pu_unlabeled_positive_fraction,swa_lr,target_sparsity;constant_negative"
2026-08-19 15:19:45,bbp_dcs_smd_fa_lipid_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_CRAL-TRIO,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,0,"[""CRAL-TRIO""]",1,0,,0.7,[],0,0,1,1,2,,,,0,1,0,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,1,1,431.600062,120,107,0.552881,,,,,0.533112,107,0.552881,0.516779,0.697048,0.551810,0.001072,0.506028,0.506227,0.024685,0.578060,0.578060,0.697801,0.723441,0.107847,-0.025480,107,13,0.161289,0.207070,3,26,0,2,0,complete,3.596667,384.843389,0.361809,0.738166,0.251748,0.854015,0.132782,0.527819,0.545281,3,0.522324,0.019505,0.001061,0.023823,0.251748,0.602266,0.463677,0.016667,,,281,141,140,0.501779,57,224,0.202847,31,26,114,110,0.516014,0.219858,0.543860,0.814286,0.185629,0.185714,0.313131,0.517072,0.781259,ok,120,120,0.735105,0.697048,0.598291,0.578060,0.546429,0.551809,0.403756,0.723441,0.552881,0.697801,0.145239,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:19:45,bbp_dcs_smd_fa_lipid_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_CRAL-TRIO,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""CRAL-TRIO""]",1,0,,0.7,[],0,0,1,1,2,,,,0,1,0,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,1,1,431.664293,120,8,0.558824,,,,,0.548203,10,0.566585,0.671679,0.704719,0.509600,0.049224,0.505111,0.505107,0.022440,0.555732,0.560342,0.685836,0.848902,0.123384,-0.155012,8,112,0.189708,0.238006,5,32,0,0,0,complete,3.597202,28.777620,0.539924,0.699762,0.522059,0.611111,0.115484,0.539624,0.557802,2,0.501818,0.018135,-0.000039,0.023269,0.522059,0.089052,0.564833,0.000000,,,281,148,133,0.526690,133,148,0.473310,87,46,87,61,0.619217,0.587838,0.654135,0.654135,0.448454,0.345865,0.619217,0.620987,0.679608,ok,120,120,0.740741,0.704719,0.609223,0.560342,0.510714,0.509600,0.483019,0.848902,0.566585,0.685836,0.195119,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:20:22,bbp_dcs_smd_fa_lipid_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_IP_trans,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,1,"[""IP_trans""]",1,0,,0.7,[],0,0,1,1,2,,,,0,1,0,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,1,1,495.375570,120,102,0.497950,,,,,0.511680,115,0.548347,0.380952,0.698124,0.505093,-0.007143,0.477654,0.477654,0.027264,0.578060,0.579066,0.681683,0.830226,0.105106,-0.148543,102,18,0.203090,0.240883,6,21,0,0,0,complete,4.128130,421.069234,0.380952,0.819301,0.314286,0.782407,0.135980,0.493452,0.535410,3,0.499081,0.030545,0.000642,0.020050,0.314286,0.468122,0.495883,0.000000,,,357,149,208,0.417367,88,269,0.246499,41,47,161,108,0.565826,0.275168,0.465909,0.774038,0.209184,0.225962,0.345992,0.524603,0.827005,ok,120,120,0.735835,0.698124,0.596175,0.579066,0.570225,0.505093,0.267943,0.830226,0.548347,0.681683,0.193031,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
2026-08-19 15:20:22,bbp_dcs_smd_fa_lipid_only_nps3mlp_dpt01_gm_plm64_hid64_ep120,1,1,groups_LBP_BPI_CETP,782853,1,0,0,0,1.0,1.0,0,1,1,0,0,0,1.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,50,0,1,1,1,,0,1,0,64,0,0,0,0,0,0,l0,0.0,,0,0,0,0,0,0,0,0,{},0,0,0.001,1e-05,1e-06,0,1,1,0,0,0,0,4,4,0.1,0.1,0.0001,0.001,64,120,5,0,"[""LBP_BPI_CETP""]",1,0,,0.7,[],0,0,1,1,2,,,,0,1,0,16,4,concat,attention_pos_bias,1,0,0,1,,,0,0,0,1,0,0,0,both,0,0,0,0,0,128,0,512,0,1280,0,0,0,,3,0,0,1,0,0,0,0,0,0,1,0,0.2,,0.0,1.0,1.0,inf,0,2.0,0,1.0,0,1,0,64,"[512,171,57]",1,cross_entropy,,gem,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,128,leakyrelu,8,0,0,0.1,0,0.75,,0,0,1,1,495.326890,120,112,0.550478,,,,,0.508405,112,0.550478,0.322581,0.697808,0.497887,0.052592,0.498483,0.498488,0.005068,0.581333,0.583602,0.671360,0.674191,0.096689,-0.002229,112,8,0.186221,0.204097,113,2,0,0,0,complete,4.127724,462.305097,0.322581,0.674071,0.227273,0.873684,0.133760,0.508405,0.512193,1,0.505040,0.016165,-0.002559,0.001202,0.227273,0.646411,0.445606,0.000000,,,323,137,186,0.424149,47,276,0.145511,28,19,167,109,0.603715,0.204380,0.595745,0.897849,0.179487,0.102151,0.304348,0.551115,0.676836,ok,120,120,0.721642,0.697808,0.600000,0.583602,0.580745,0.497887,0.068966,0.674191,0.550478,0.671360,0.199921,"undefined:pu_unlabeled_positive_fraction,swa_lr,target_sparsity"
